,Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments,Group,Channel_name,Subscribers,Comments_rate,Likes_rate,Views_rate
63,For Those Who Dare: World of Walker x Republic of Gamers,2021-02-25T14:00:14Z,1202619.0,97067.0,5670.0,famed,Alan Walker,41800000,0.013564593301435406,0.2322177033492823,2.877078947368421
64,Alan Walker x salem ilese - Fake A Smile (Official Trailer),2021-02-19T12:06:40Z,781803.0,32354.0,1607.0,famed,Alan Walker,41800000,0.0038444976076555024,0.0774019138755981,1.8703421052631577
65,Alan Walker x salem ilese - Fake A Smile (Official Music Video),2021-02-19T12:00:16Z,27597634.0,520332.0,26541.0,famed,Alan Walker,41800000,0.06349521531100479,1.2448133971291866,66.02304784688995
66,Alan Walker & ISÁK - Sorry (Albert Vishi Remix),2021-02-12T14:00:02Z,3214748.0,119643.0,8430.0,famed,Alan Walker,41800000,0.020167464114832535,0.2862272727272727,7.690784688995215
67,Alan Walker & ISÁK - Sorry (Official Music Video),2021-01-29T14:00:11Z,18310263.0,451734.0,24030.0,famed,Alan Walker,41800000,0.05748803827751196,1.0807033492822966,43.80445693779904
68,@VIZE  x Alan Walker – Space Melody (Edward Artemyev) feat. Leony (Official Music Video),2020-12-18T14:00:09Z,12764022.0,282493.0,12256.0,famed,Alan Walker,41800000,0.029320574162679428,0.6758205741626795,30.53593779904306
69,@VIZE  x Alan Walker – Space Melody (Edward Artemyev) ft. Leony (Official Lyric Video),2020-12-11T16:00:09Z,4629390.0,171668.0,12639.0,famed,Alan Walker,41800000,0.03023684210526316,0.410688995215311,11.075095693779904
70,Alan Walker - World of Walker 2021,2020-12-04T14:00:09Z,2862452.0,192518.0,13505.0,famed,Alan Walker,41800000,0.03230861244019139,0.46056937799043063,6.8479712918660285
71,Alan Walker - I Don't Wanna Go (Official Lyric Video),2020-11-20T17:00:10Z,7641729.0,313894.0,19362.0,famed,Alan Walker,41800000,0.04632057416267943,0.7509425837320574,18.28164832535885
72,Alan Walker x Alex Skrindo - Sky VIP (Remix),2020-10-26T13:04:26Z,4345867.0,176127.0,14850.0,famed,Alan Walker,41800000,0.035526315789473684,0.42135645933014354,10.39681100478469
73,Alan Walker - Different World (Full Album),2020-08-10T16:30:10Z,10378979.0,248652.0,14916.0,famed,Alan Walker,41800000,0.03568421052631579,0.5948612440191388,24.830093301435408
74,Alan Walker - LIVE @ Neversea Festival (2018) [FULL SET],2020-07-09T20:03:51Z,4632061.0,119874.0,6935.0,famed,Alan Walker,41800000,0.01659090909090909,0.2867799043062201,11.081485645933014
75,Alan Walker - LIVE @ Parookaville Festival (2019) [FULL SET],2020-07-02T18:00:11Z,6642228.0,134814.0,7446.0,famed,Alan Walker,41800000,0.017813397129186604,0.3225215311004785,15.890497607655501
76,Alan Walker - LIVE @ Untold Festival (2017) [FULL SET],2020-06-25T13:00:12Z,4734733.0,115052.0,6810.0,famed,Alan Walker,41800000,0.016291866028708135,0.275244019138756,11.327112440191387
77,Alan Walker - LIVE @ the Bergen Aquarium (Golden Hour Festival) [Full Set],2020-06-18T13:00:11Z,4522109.0,135223.0,12900.0,famed,Alan Walker,41800000,0.030861244019138756,0.3235,10.818442583732057
78,BTS: Hans Zimmer & Alan Walker - TIME (Remix) Music Video,2020-05-30T21:00:41Z,1763497.0,63715.0,3483.0,famed,Alan Walker,41800000,0.008332535885167464,0.15242822966507177,4.218892344497608
79,Hans Zimmer & Alan Walker – Time (Official Remix),2020-05-22T07:00:10Z,25362687.0,549535.0,19387.0,famed,Alan Walker,41800000,0.04638038277511962,1.314677033492823,60.67628468899522
80,INSIDE THE WORLD OF WALKER - Ep. 2 - Heading Home BTS,2020-05-12T13:15:12Z,695879.0,21244.0,1226.0,famed,Alan Walker,41800000,0.0029330143540669856,0.050822966507177034,1.6647822966507175
81,THE BEGINNING OF THE END - Ep. 1 - Heading Home BTS,2020-05-12T13:15:12Z,398468.0,12280.0,583.0,famed,Alan Walker,41800000,0.001394736842105263,0.02937799043062201,0.9532727272727273
82,THE FINAL CHAPTER - Ep. 3 . Heading Home BTS,2020-05-12T13:15:12Z,232645.0,9324.0,569.0,famed,Alan Walker,41800000,0.001361244019138756,0.02230622009569378,0.556566985645933
83,"THE WAY OUT - Ep. 4 - Alone, Pt. II BTS",2020-05-08T13:05:18Z,492570.0,12270.0,754.0,famed,Alan Walker,41800000,0.0018038277511961724,0.02935406698564593,1.1783971291866029
84,"PITCH BLACK - Ep. 3 - Alone, Pt. II BTS",2020-05-08T13:04:30Z,186237.0,6468.0,320.0,famed,Alan Walker,41800000,0.0007655502392344498,0.015473684210526317,0.44554306220095696
85,"ARRIVING IN VIETNAM - Ep. 2 - Alone, Pt. II BTS",2020-05-08T13:03:37Z,176191.0,7450.0,566.0,famed,Alan Walker,41800000,0.001354066985645933,0.017822966507177032,0.42150956937799045
86,"THE IMPOSSIBLE - Ep. 1 - Alone, Pt. II BTS",2020-05-08T13:03:13Z,504363.0,26224.0,1696.0,famed,Alan Walker,41800000,0.004057416267942584,0.06273684210526316,1.20661004784689
87,88 Questions with Alan Walker,2020-04-26T10:00:29Z,1492522.0,75815.0,6215.0,famed,Alan Walker,41800000,0.014868421052631578,0.1813755980861244,3.570626794258373
88,Alan Walker & Ruben – Heading Home (Live at Château de Fontainebleau),2020-04-15T10:00:11Z,5608829.0,197478.0,9091.0,famed,Alan Walker,41800000,0.021748803827751198,0.47243540669856465,13.418251196172248
89,Alan Walker & Ruben - Heading Home (Fan Reaction & Lyric Video),2020-04-06T10:55:12Z,718999.0,41948.0,3521.0,famed,Alan Walker,41800000,0.008423444976076555,0.10035406698564595,1.7200933014354067
90,Alan Walker & Ruben – Heading Home (Official Music Video),2020-04-01T09:00:10Z,25860135.0,632036.0,25602.0,famed,Alan Walker,41800000,0.06124880382775119,1.512047846889952,61.86635167464115
91,Alan Walker & Ruben – Heading Home (Trailer),2020-03-30T14:21:36Z,741143.0,50310.0,5727.0,famed,Alan Walker,41800000,0.013700956937799042,0.12035885167464115,1.7730693779904307
92,WE BROKE THE ONLY SNOWMAN ON XGAMES - Unmasked Vlog #26,2020-03-22T16:21:57Z,922431.0,45336.0,3763.0,famed,Alan Walker,41800000,0.009002392344497607,0.10845933014354066,2.2067727272727273
93,INDIA - Unmasked Vlog (#25) - Aviation Tour Part 4/4,2020-03-11T09:29:10Z,1142670.0,70217.0,4522.0,famed,Alan Walker,41800000,0.010818181818181819,0.16798325358851673,2.73366028708134
94,"Alan Walker, K-391 & Ahrix - End of Time (Live @ X Games Norway 2020)",2020-03-09T08:03:01Z,4238429.0,155159.0,7089.0,famed,Alan Walker,41800000,0.01695933014354067,0.37119377990430624,10.139782296650719
95,"Alan Walker & Ava Max - Alone, Pt. II (Live at Château de Fontainebleau)",2020-02-17T16:00:10Z,135879346.0,1411824.0,29262.0,famed,Alan Walker,41800000,0.07000478468899521,3.3775693779904303,325.07020574162675
96,"Alone, Pt. II - THE VR EXPERIENCE",2020-01-20T08:45:01Z,1374118.0,69934.0,2887.0,famed,Alan Walker,41800000,0.006906698564593301,0.1673062200956938,3.287363636363636
97,NORWAY - Unmasked Vlog #24 - Part 3/4 Aviation Tour Edition,2020-01-08T22:20:15Z,1016526.0,48161.0,3556.0,famed,Alan Walker,41800000,0.008507177033492823,0.1152177033492823,2.4318803827751196
98,"Alan Walker & Ava Max - Alone, Pt. II",2019-12-27T08:00:10Z,249844924.0,4318183.0,113204.0,famed,Alan Walker,41800000,0.270822966507177,10.330581339712918,597.7151291866028
99,"Alan Walker & Ava Max - Alone, Pt. II (Trailer)",2019-12-24T08:01:07Z,1637096.0,99046.0,5472.0,famed,Alan Walker,41800000,0.01309090909090909,0.23695215311004786,3.9164976076555025
100,The Walker Excavations (new online experience),2019-12-18T15:16:58Z,494152.0,30174.0,1460.0,famed,Alan Walker,41800000,0.0034928229665071773,0.0721866028708134,1.1821818181818182
101,CHINA - Unmasked Vlog (#23) - Aviation Tour Part 2/4,2019-11-23T15:00:06Z,1079252.0,51643.0,2798.0,famed,Alan Walker,41800000,0.00669377990430622,0.12354784688995216,2.5819425837320575
102,Alan Walker - Avem (The Aviation Theme),2019-11-02T08:57:09Z,6322420.0,200047.0,8786.0,famed,Alan Walker,41800000,0.02101913875598086,0.4785813397129186,15.125406698564595
103,BEFORE THE SHOW - Unmasked Vlog (#22) - Aviation Tour Part 1/4,2019-10-28T18:00:51Z,654807.0,34458.0,2298.0,famed,Alan Walker,41800000,0.005497607655502392,0.08243540669856458,1.566523923444976
104,"Alan Walker, K-391, Tungevaag & Mangoo - PLAY REMIX Documentary",2019-10-10T07:26:37Z,555411.0,28361.0,1425.0,famed,Alan Walker,41800000,0.0034090909090909094,0.06784928229665071,1.3287344497607656
105,SAY HELLO TO MY BODYGUARD - Unmasked Vlog (#21),2019-10-06T18:06:12Z,635781.0,33517.0,2789.0,famed,Alan Walker,41800000,0.006672248803827752,0.08018421052631579,1.5210071770334928
106,"Alan Walker, K-391, Tungevaag, Mangoo - PLAY (Alan Walker x Niya Remix)",2019-10-04T07:26:30Z,5843405.0,203698.0,7435.0,famed,Alan Walker,41800000,0.01778708133971292,0.4873157894736842,13.979437799043062
107,Alan Walker - Buggy in VR 180 (Hidden Link),2019-10-01T20:02:28Z,672169.0,30584.0,1841.0,famed,Alan Walker,41800000,0.004404306220095694,0.07316746411483253,1.60805980861244
108,My first visit to the IAA Motor Show!,2019-09-30T07:04:42Z,714232.0,12779.0,565.0,famed,Alan Walker,41800000,0.0013516746411483254,0.03057177033492823,1.708688995215311
109,Guy Sebastian - Choir (Alan Walker Remix),2019-09-27T07:00:14Z,4346556.0,213297.0,8364.0,famed,Alan Walker,41800000,0.020009569377990432,0.5102799043062202,10.39845933014354
110,Alan Walker: Aviation Tour (Trailer #1),2019-09-13T13:56:18Z,575586.0,39294.0,2048.0,famed,Alan Walker,41800000,0.004899521531100478,0.09400478468899522,1.377
111,The MATING CALL - Unmasked Vlog (#20),2019-09-11T22:11:04Z,4287592.0,160657.0,5318.0,famed,Alan Walker,41800000,0.012722488038277512,0.3843468899521531,10.257397129186604
112,"Alan Walker, K-391, Tungevaag & Mangoo - #PRESSPLAY",2019-09-02T13:59:28Z,1187849.0,60240.0,3153.0,famed,Alan Walker,41800000,0.007543062200956938,0.14411483253588517,2.841744019138756
113,"Alan Walker, K-391, Tungevaag, Mangoo - PLAY (Alan Walker's Video)",2019-08-30T07:00:13Z,71859165.0,1222601.0,45678.0,famed,Alan Walker,41800000,0.10927751196172247,2.924882775119617,171.9118779904306
114,Alan Walker - LIVE VR 180 Experience,2019-08-21T19:25:53Z,1240537.0,47629.0,2346.0,famed,Alan Walker,41800000,0.00561244019138756,0.11394497607655502,2.9677918660287084
115,"p74y.com – Eurodancer: Alan Walker, K-391, Tungevaag & Mangoo",2019-08-17T18:03:44Z,896102.0,48514.0,2351.0,famed,Alan Walker,41800000,0.005624401913875598,0.11606220095693778,2.1437846889952152
116,PLAYED MY NEW SINGLE LIVE FOR THE FIRST TIME!!  - Unmasked Vlog (#19),2019-08-02T18:28:47Z,1023082.0,59433.0,3244.0,famed,Alan Walker,41800000,0.007760765550239235,0.1421842105263158,2.4475645933014354
117,Alan Walker - On My Way & Live Fast (Live at #PUBGMobile #PMCO2019 in Berlin),2019-07-26T14:47:15Z,19229073.0,628496.0,21481.0,famed,Alan Walker,41800000,0.05138995215311005,1.5035789473684211,46.002566985645934
118,Alan Walker x A$AP Rocky - Live Fast (PUBGM) | Lyric Video,2019-07-25T07:49:01Z,27107387.0,770866.0,29815.0,famed,Alan Walker,41800000,0.07132775119617225,1.8441770334928231,64.8502081339713
119,Alan x Walkers - Unity,2019-07-20T09:58:14Z,64458610.0,1334642.0,52061.0,famed,Alan Walker,41800000,0.12454784688995216,3.1929234449760764,154.2072009569378
120,"NEW OUTFIT, NEW SHOW - Unmasked Vlog (#18)",2019-07-19T10:50:14Z,537716.0,33112.0,2180.0,famed,Alan Walker,41800000,0.0052153110047846885,0.07921531100478468,1.2864019138755982
121,"Pedro Capó, Farruko - Calma (Alan Walker Remix)",2019-07-05T07:03:52Z,10437998.0,347053.0,14227.0,famed,Alan Walker,41800000,0.034035885167464114,0.8302703349282298,24.971287081339714
122,"Alan Walker, Sabrina Carpenter & Farruko “On My Way” (Official Dance Video)",2019-06-27T14:58:17Z,3654582.0,264789.0,10353.0,famed,Alan Walker,41800000,0.02476794258373206,0.6334665071770335,8.743019138755981
123,"Alan Walker, Sabrina Carpenter & Farruko - On My Way (Da Tweekaz Remix)",2019-06-25T10:02:30Z,16874860.0,466587.0,20404.0,famed,Alan Walker,41800000,0.0488133971291866,1.116236842105263,40.37047846889952
124,WELCOME TO MY HOME - Unmasked Vlog (#17),2019-06-22T07:37:51Z,7555505.0,344806.0,17636.0,famed,Alan Walker,41800000,0.04219138755980861,0.8248947368421052,18.07537081339713
125,BOWLING ON A PRIVATE JET - Unmasked Vlog (#16),2019-05-31T13:57:00Z,863682.0,45366.0,3333.0,famed,Alan Walker,41800000,0.007973684210526317,0.1085311004784689,2.066224880382775
126,"Alan Walker, Sabrina Carpenter & Farruko - On My Way (Alternative Video)",2019-05-10T17:37:55Z,1759297.0,75515.0,2687.0,famed,Alan Walker,41800000,0.006428229665071771,0.1806578947368421,4.2088444976076556
127,MUMBAI SIGHTSEEING IN A TUK TUK - Unmasked Vlog (#15),2019-05-07T15:00:20Z,8503663.0,399383.0,15464.0,famed,Alan Walker,41800000,0.03699521531100479,0.9554617224880383,20.343691387559808
128,"Alan Walker, Sabrina Carpenter & Farruko - On My Way (Behind The Scenes)",2019-05-06T17:27:45Z,1699853.0,93360.0,3522.0,famed,Alan Walker,41800000,0.008425837320574163,0.22334928229665071,4.066633971291866
129,CARNIVAL IN BRAZIL - Unmasked Vlog (#14),2019-04-23T13:38:07Z,1917021.0,84428.0,6359.0,famed,Alan Walker,41800000,0.01521291866028708,0.20198086124401915,4.586174641148325
130,Be The One - Alan Walker X PUBG Mobile,2019-04-09T16:05:40Z,1698459.0,90342.0,3153.0,famed,Alan Walker,41800000,0.007543062200956938,0.2161291866028708,4.063299043062201
131,CRAZY PERUVIAN FANS - Unmasked Vlog (#13),2019-04-07T10:06:26Z,418102.0,29223.0,2401.0,famed,Alan Walker,41800000,0.005744019138755981,0.06991148325358852,1.000244019138756
132,#OMWChallenge,2019-03-30T12:55:43Z,1810076.0,111315.0,5413.0,famed,Alan Walker,41800000,0.012949760765550239,0.26630382775119615,4.330325358851675
133,PUBG MOBILE 1ST YEAR ANNIVERSARY PARTY!,2019-03-22T13:49:19Z,3758704.0,171069.0,8631.0,famed,Alan Walker,41800000,0.020648325358851676,0.409255980861244,8.992114832535886
134,"Alan Walker, Sabrina Carpenter & Farruko  - On My Way",2019-03-21T07:57:49Z,454903983.0,8792796.0,315177.0,famed,Alan Walker,41800000,0.7540119617224881,21.035397129186602,1088.2870406698564
135,WALKER MISSION - READ DESCRIPTION,2019-03-18T17:45:12Z,632227.0,29996.0,1814.0,famed,Alan Walker,41800000,0.0043397129186602875,0.07176076555023923,1.5125047846889952
