Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Whitney Houston x Clean Bandit – “How Will I Know” (Lyric Video),2021-09-24T17:00:13Z,665661,12623,436
Clean Bandit - How Will I Know [Whitney Houston Remix] Lyric Video Teaser,2021-09-22T19:51:55Z,33232,1409,88
Clean Bandit & Topic - Drive (feat. Wes Nelson) [Go-Karting Video],2021-09-20T18:37:25Z,58936,2006,82
Clean Bandit B2B with Topic: House Party with Global Citizen,2021-09-19T19:00:11Z,45146,2052,144
Clean Bandit & Topic - Drive (feat. Wes Nelson) [Topic VIP Remix],2021-09-17T11:02:39Z,126212,3846,101
Clean Bandit & Topic - Drive (feat. Wes Nelson) [Official Acoustic Video],2021-09-13T16:58:58Z,332742,7418,287
Clean Bandit & Topic - Drive (feat. Wes Nelson) [Mistajam Remix],2021-09-03T09:00:01Z,91498,2680,88
Clean Bandit & Topic - Drive (feat. Wes Nelson) [Behind The Scenes],2021-08-30T09:00:02Z,45834,1606,70
Clean Bandit & Topic - Drive (feat. Wes Nelson) [Jonasu Remix],2021-08-27T13:59:41Z,141652,3847,136
Clean Bandit & Topic - Drive (feat. Wes Nelson) [Official Video],2021-08-06T09:00:11Z,13746140,119796,1923
Clean Bandit & Topic - Drive (feat. Wes Nelson) [Official Lyric Video],2021-07-30T09:00:02Z,2968054,24583,391
Nathan Dawe x Anne-Marie x MoStack - Way Too Long [Clean Bandit Remix],2021-06-04T09:00:14Z,84453,2816,118
Clean Bandit - Higher (feat. iann dior) [Dimitri Vegas & Like Mike Remix],2021-05-07T09:00:31Z,231983,6322,245
Clean Bandit - Higher (feat. iann dior) [VIZE Remix],2021-04-16T09:00:21Z,146673,4557,204
Clean Bandit - Higher (feat. GRACEY and iann dior) [Official Acoustic Video],2021-03-19T10:00:09Z,684793,19926,667
Clean Bandit - Higher (feat. iann dior) [Nathan Dawe Remix],2021-02-26T10:00:07Z,191766,4759,242
Clean Bandit - Higher (feat. iann dior) [Official Studio Video],2021-02-25T15:04:12Z,981357,25374,767
Clean Bandit - Higher (feat. iann dior) [Official Behind The Scenes],2021-02-23T10:00:00Z,208235,8294,295
Clean Bandit – House Party No.7,2021-02-05T21:37:40Z,219036,5974,232
Clean Bandit - Higher (feat. iann dior) [Official Lyric Video],2021-02-05T10:00:11Z,582188,13533,411
Clean Bandit - Higher (feat. iann dior) [Official Video],2021-01-29T16:00:10Z,11205866,180958,5290
"Clean Bandit - 24 Hours x Gypsy Woman (ft. Yasmin Green, Crystal Waters & Bougenvilla) [VIP Mash-up]",2021-01-18T17:37:41Z,387480,10790,520
Clean Bandit – House Party (Behind The Scenes),2021-01-07T18:51:32Z,165541,5353,275
Clean Bandit & Mabel - Tick Tock (feat. 24kGoldn) [Topic Remix] [Official Audio],2020-10-23T13:53:10Z,295452,5529,286
Clean Bandit & Mabel - Tick Tock (feat. Beenie Man and Konshens) [VIP Remix] [Official Lyric Video],2020-10-20T17:16:18Z,186735,4974,271
Clean Bandit and Mabel - Tick Tock (feat. S1mba) [UK Mix] [Official Lyric Video],2020-10-16T11:08:18Z,322038,8781,416
Clean Bandit and Mabel - Tick Tock (feat. 24kGoldn) [Official Behind The Scenes],2020-09-18T08:00:17Z,1066810,21881,594
Clean Bandit and Mabel - Tick Tock [Official Acoustic Video],2020-09-04T08:00:07Z,4074974,92718,2201
Clean Bandit and Mabel - Tick Tock (feat. 24kGoldn) [Official Video],2020-08-21T12:00:11Z,90722381,821024,19750
Clean Bandit x Global Citizen: House Party Against Hunger,2020-08-09T00:06:29Z,455901,6323,209
Clean Bandit - Live from Kyoto [Full Performance],2020-07-31T20:00:10Z,1126917,19361,824
Clean Bandit – House Party No.6 #AtHome #WithMe,2020-07-17T20:43:31Z,124371,3692,235
Clean Bandit – House Party No.5 #AtHome #WithMe,2020-07-03T20:43:31Z,166779,4642,217
Clean Bandit – House Party No.4 #AtHome #WithMe,2020-06-19T20:58:40Z,154776,4541,249
Clean Bandit & Friends - A Young Black Man (A Response to Keedron Bryant),2020-06-10T14:45:44Z,95536,4915,192
Clean Bandit - Symphony ft Zara Larsson #AtHome #WithMe,2020-05-27T09:01:03Z,1727911,91315,2321
Clean Bandit – House Party No.3 #AtHome #WithMe,2020-05-22T20:42:09Z,151668,5108,159
Clean Bandit: House Party – Isolation Jam (Trailer) #AtHome,2020-05-20T16:58:31Z,78943,1929,85
Clean Bandit - Rockabye ft Anne-Marie #AtHome #WithMe,2020-05-20T11:53:16Z,2251029,88315,2578
Clean Bandit - House Party No.2 #StayHome #WithMe,2020-05-04T21:06:39Z,148188,4958,149
Clean Bandit - House Party No.1 #StayHome #WithMe,2020-04-06T18:01:06Z,152565,5423,155
Clean Bandit & Dario G - Real Love x Sunchyme (feat. Jess Glynne) [VIP Mash-up],2020-03-29T09:00:18Z,468170,10199,492
Presley Pyjama Party,2020-03-23T15:07:30Z,189596,10481,732
Clean Bandit - A Christmas Wish,2019-12-09T12:02:06Z,657247,19543,834
Clean Bandit - Mama (feat. Ellie Goulding) [Behind The Scenes],2019-04-11T14:00:38Z,279916,8333,249
Clean Bandit – Mama (feat. Ellie Goulding) [Acoustic],2019-03-22T10:10:40Z,518587,18968,534
Clean Bandit – Mama (feat. Ellie Goulding) [Morgan Page Remix],2019-03-15T11:22:45Z,547491,12184,393
Clean Bandit – Mama (feat. Ellie Goulding) [Tiësto’s Big Room Remix],2019-03-11T10:58:28Z,869962,15230,408
Clean Bandit - Mama (feat. Ellie Goulding) [Official Video],2019-02-25T15:00:02Z,108673725,1004002,25609
Clean Bandit - Symphony [Live from Kyoto],2018-12-21T10:00:05Z,3105988,52556,1692
Clean Bandit - Solo & I Miss You [Live from Kyoto],2018-12-12T17:00:11Z,2378403,25467,920
Clean Bandit - Baby (feat. Marina & Luis Fonsi) [Sammy Porter Remix],2018-12-07T09:45:13Z,184951,3566,160
Clean Bandit - Baby (feat. Marina & Luis Fonsi) [Martin Jensen Remix],2018-12-07T09:44:40Z,98018,2028,115
Clean Bandit - Baby (feat. Marina & Luis Fonsi) [Luca Schreiner Remix],2018-12-07T09:43:54Z,256149,4733,199
Clean Bandit - Baby (feat. Marina & Nakajin) [Live from Kyoto],2018-12-05T12:00:23Z,1795138,45154,1594
Clean Bandit Universe,2018-12-04T11:02:25Z,236800,9211,410
Clean Bandit - Should've Known Better (feat. Anne-Marie) [Official Audio],2018-11-30T09:58:13Z,2789826,30110,765
Clean Bandit - Out at Night (feat. KYLE & Big Boi) [Official Audio],2018-11-30T09:57:40Z,1864198,18111,476
Clean Bandit - Last Goodbye (feat. Tove Styrke & Stefflon Don) [Official Audio],2018-11-30T09:56:58Z,1107023,12654,238
Clean Bandit - We Were Just Kids (feat. Craig David & Kirsten Joy) [Official Audio],2018-11-30T09:56:10Z,1481855,15296,351
Clean Bandit - Nowhere (feat. Rita Ora & KYLE) [Official Audio],2018-11-30T09:55:29Z,2938104,25096,503
Clean Bandit - In Us I Believe (feat. ALMA) [Official Audio],2018-11-30T09:54:08Z,868282,11406,393
Clean Bandit - 24 Hours (feat. Yasmin Green) [Official Audio],2018-11-30T09:52:41Z,739900,11096,412
Clean Bandit - Beautiful (feat. DaVido & Love Ssega) [Official Video],2018-11-30T09:51:42Z,483279,7282,441
Clean Bandit - Playboy Style (feat. Charli XCX & Bhad Bhabie) [Official Audio],2018-11-28T17:05:24Z,1321438,34835,2207
Clean Bandit – Baby (feat. Marina) [Acoustic Version],2018-11-16T16:01:21Z,14598252,284668,9368
Clean Bandit - Baby feat. Marina & Luis Fonsi [Behind The Scenes],2018-11-14T17:09:54Z,298114,10980,568
Clean Bandit - Baby (feat. Marina & Luis Fonsi) [Official Video],2018-11-02T10:15:39Z,293050316,1654015,52302
Clean Bandit - Solo feat. Demi Lovato [Syn Cole Remix],2018-09-21T15:54:33Z,503619,9235,255
Clean Bandit - Solo feat. Demi Lovato [Leandro Da Silva Remix],2018-09-21T15:54:33Z,104724,2066,105
Clean Bandit - Solo feat. Demi Lovato [Hotel Garuda Remix],2018-09-21T15:54:32Z,58751,2381,181
Clean Bandit - Solo feat. Demi Lovato [Seeb Remix],2018-08-03T15:33:40Z,766051,16935,458
Clean Bandit - Solo feat. Demi Lovato [Yxng Bane Remix],2018-07-27T09:14:26Z,510332,15536,569
Clean Bandit - Solo feat. Demi Lovato [Latin Remix],2018-07-20T09:02:53Z,1497102,41624,1473
Clean Bandit - Solo feat. Demi Lovato [Behind The Scenes],2018-07-12T16:03:02Z,347339,10311,365
Clean Bandit - Solo feat. Demi Lovato [M-22 Remix],2018-06-29T08:59:45Z,238866,5722,326
Clean Bandit - Solo feat. Demi Lovato [Acoustic Version],2018-06-15T11:40:43Z,4852897,99081,2971
Clean Bandit - Solo feat. Demi Lovato [Ofenbach Remix],2018-06-15T09:57:49Z,506202,8211,264
Clean Bandit - Solo feat. Demi Lovato [Sofi Tukker Remix],2018-06-15T09:57:40Z,132443,2797,179
Clean Bandit - Solo (feat. Demi Lovato) [Official Video],2018-05-31T09:00:13Z,932411520,6404274,144633
Clean Bandit - Symphony (feat. Zara Larsson) [Behind The Scenes],2018-01-31T16:46:58Z,192276,4763,232
Clean Bandit - I Miss You (feat. Julia Michaels) [Behind The Scenes],2018-01-19T17:00:10Z,3452224,10711,322
Clean Bandit - Symphony/I Miss You Medley [Live from the BRITs Nominations Show 2018],2018-01-15T17:08:14Z,687612,15347,616
Clean Bandit - I Miss You (feat. Julia Michaels) (Matoma Remix),2017-12-01T14:06:34Z,665722,13391,474
Clean Bandit - I Miss You (feat. Julia Michaels) [Official Video],2017-10-27T21:42:10Z,135101131,926624,16441
Clean Bandit - Symphony feat. Zara Larsson [Live at the Teen Choice Awards 2017],2017-08-14T16:58:48Z,8243459,111981,2864
Clean Bandit & Marina - Disconnect [Official Audio],2017-06-23T14:05:31Z,4426135,76620,3667
Clean Bandit - Symphony (feat. Zara Larsson) [Official Video],2017-03-17T10:02:57Z,1157189317,7033758,186628
Clean Bandit - Rockabye ft. Sean Paul & Anne-Marie (Behind The Scenes),2017-02-08T18:10:41Z,2178818,31837,827
Clean Bandit - Rockabye (feat. Sean Paul & Anne-Marie) [Official Video],2016-10-21T11:30:36Z,2680525652,12750251,298147
Clean Bandit - Tears ft. Louisa Johnson (Behind The Scenes),2016-09-21T15:56:23Z,634341,7045,211
Clean Bandit -  Tears (feat. Louisa Johnson) [Official Video],2016-07-07T15:30:57Z,189247534,1401815,26511
Clean Bandit - US Tour Documentary (Part 2),2015-08-26T17:51:11Z,104857,1227,71
Clean Bandit & Jess Glynne - Real Love (Dave Winnel Remix),2015-04-13T21:56:29Z,320119,3393,77
Clean Bandit - US Tour Documentary (Part 1),2015-04-09T17:30:52Z,99754,1575,85
Clean Bandit - Stronger [Official Video],2015-03-11T14:00:36Z,40673384,268550,5162
Clean Bandit & Jess Glynne - Real Love (Danny Verde Remix) [Official],2015-01-26T21:00:58Z,293005,1075,31
Clean Bandit & Jess Glynne - Real Love (Judah Remix) [Official],2015-01-26T20:36:59Z,228640,1443,40
Clean Bandit & Jess Glynne  - Real Love (The Chainsmokers Remix) [Official],2015-01-21T17:10:18Z,963028,8091,208
Clean Bandit & Jess Glynne - Real Love [Official Video],2014-10-20T11:00:11Z,94841355,576021,8089
Clean Bandit & Jess Glynne - Real Love [Official],2014-09-30T18:33:22Z,7737770,44977,1016
Clean Bandit - Come Over ft. Stylo G (Behind The Scenes),2014-09-02T10:50:46Z,8520729,25645,753
Clean Bandit: Making 'New Eyes',2014-08-15T14:10:10Z,627765,3086,174
Clean Bandit - Come Over ft. Stylo G [Official Video],2014-07-21T14:56:28Z,32389991,205468,9558
Clean Bandit - Come Over ft. Stylo G [Official Lyric Video],2014-07-03T17:01:15Z,839564,7352,229
Clean Bandit - Heart on Fire ft. Elisabeth Troy [Official Lyrics Video],2014-06-05T16:43:48Z,2526140,14922,408
Clean Bandit - Extraordinary ft. Sharna Bass [Official Video],2014-04-02T11:02:04Z,42954139,235618,5816
Clean Bandit - Rather Be ft. Jess Glynne (Walter Ego Remix) [Official],2014-01-22T10:11:53Z,561205,2332,91
Clean Bandit - Rather Be (Behind The Scenes),2014-01-20T11:37:35Z,901284,6079,294
Clean Bandit - Rather Be ft. Jess Glynne (The Magician Remix) [Official],2014-01-14T17:37:18Z,6930887,43463,1163
Clean Bandit - Rather Be ft. Jess Glynne (Affelaye Remix) [Official],2014-01-13T17:05:33Z,654265,2305,84
Clean Bandit - Rather Be ft. Jess Glynne (All About She Remix) [Official],2014-01-10T16:23:34Z,882036,4619,155
Clean Bandit - Rather Be ft. Jess Glynne [Official Video],2013-12-05T15:56:34Z,681901012,3741736,95639
Clean Bandit - Dust Clears (Armeria Remix) [Official],2013-08-04T09:59:35Z,63713,286,7
Clean Bandit - Dust Clears (Goth Tech Remix) [Official],2013-08-02T11:18:31Z,43896,176,8
Clean Bandit: Dust Clears (Behind The Scenes),2013-07-29T10:23:31Z,656889,3297,110
Clean Bandit - Dust Clears (Thom alt-J Remix) [Official],2013-07-25T09:25:25Z,76956,302,17
Clean Bandit - Rihanna (Live),2013-07-24T09:59:28Z,2936955,16122,529
Clean Bandit - Dust Clears (Billon Remix) [Official],2013-07-22T16:58:56Z,35851,247,14
Clean Bandit - Dust Clears (Jack Savidge Remix) [Official],2013-07-04T15:07:41Z,63697,271,16
Clean Bandit - Dust Clears (Russ Chimes Remix) [Official],2013-06-28T12:27:57Z,187653,841,34
Clean Bandit - Dust Clears ft. Noonie Bao [Official Video],2013-06-19T19:48:05Z,23083590,143460,3846
Clean Bandit - Mozart's House (Zed Bias Remix) [Official],2013-04-16T09:28:35Z,67486,266,12
Clean Bandit - Mozart's House (Rudi Zygadlo Remix) [Official],2013-04-16T09:27:42Z,48955,208,5
Clean Bandit - Mozart's House (My Nu Leng Remix) [Official],2013-04-08T12:06:29Z,47245,291,10
Clean Bandit - Mozart's House (XXXY Remix) [Official],2013-04-04T11:46:24Z,96533,466,21
Clean Bandit - Mozart's House (Live),2013-04-02T08:36:46Z,561494,3860,162
Clean Bandit - Mozart's House (Polkadot Remix) [Official],2013-03-21T13:53:16Z,168584,749,56
Clean Bandit - A&E (Alexis Raphael Remix) [Official],2013-01-09T00:07:00Z,97775,367,18
Clean Bandit - Nightingale (Gorgon City Remix) [Official],2013-01-09T00:02:25Z,125956,831,27
Clean Bandit - Nightingale ft. Nikki Cislyn [Official Video],2012-11-29T11:28:40Z,3391385,12887,384
Clean Bandit - A&E ft. Kandaka Moore & Nikki Cislyn (Channel 4's Random Acts),2012-10-31T14:41:43Z,9542645,48043,1272
Clean Bandit - Birch ft. Eliza Shaddad (BBC Radio 1 Session),2012-03-26T08:06:35Z,879873,3465,156
Clean Bandit - Local Sauce (BBC Radio 1 Session),2012-03-09T23:49:57Z,336642,2217,148
Clean Bandit - UK Shanty ft. Eliza Shaddad (Channel 4's Random Acts),2012-02-29T01:39:56Z,2248621,8697,305
Clean Bandit - Telephone Banking ft. Love Ssega [Official Video],2011-08-22T21:51:06Z,5931623,27926,961
Clean Bandit - Christmas Special,2010-12-23T06:17:32Z,339440,3468,189
Clean Bandit - Mozart's House ft. Love Ssega [Official Video],2010-10-15T12:27:53Z,9791435,48101,2700
