Video_Title,Video_PublishDate,Video_Views,Video_Likes,Video_Comments
Alan x Walkers - Unity,2019-07-20T09:58:14Z,64458610,1334642,52061
"NEW OUTFIT, NEW SHOW - Unmasked Vlog (#18)",2019-07-19T10:50:14Z,537716,33112,2180
"Pedro Capó, Farruko - Calma (Alan Walker Remix)",2019-07-05T07:03:52Z,10437998,347053,14227
"Alan Walker, Sabrina Carpenter & Farruko “On My Way” (Official Dance Video)",2019-06-27T14:58:17Z,3654582,264789,10353
"Alan Walker, Sabrina Carpenter & Farruko - On My Way (Da Tweekaz Remix)",2019-06-25T10:02:30Z,16874860,466587,20404
WELCOME TO MY HOME - Unmasked Vlog (#17),2019-06-22T07:37:51Z,7555505,344806,17636
BOWLING ON A PRIVATE JET - Unmasked Vlog (#16),2019-05-31T13:57:00Z,863682,45366,3333
"Alan Walker, Sabrina Carpenter & Farruko - On My Way (Alternative Video)",2019-05-10T17:37:55Z,1759297,75515,2687
MUMBAI SIGHTSEEING IN A TUK TUK - Unmasked Vlog (#15),2019-05-07T15:00:20Z,8503663,399383,15464
"Alan Walker, Sabrina Carpenter & Farruko - On My Way (Behind The Scenes)",2019-05-06T17:27:45Z,1699853,93360,3522
CARNIVAL IN BRAZIL - Unmasked Vlog (#14),2019-04-23T13:38:07Z,1917021,84428,6359
Be The One - Alan Walker X PUBG Mobile,2019-04-09T16:05:40Z,1698459,90342,3153
CRAZY PERUVIAN FANS - Unmasked Vlog (#13),2019-04-07T10:06:26Z,418102,29223,2401
#OMWChallenge,2019-03-30T12:55:43Z,1810076,111315,5413
PUBG MOBILE 1ST YEAR ANNIVERSARY PARTY!,2019-03-22T13:49:19Z,3758704,171069,8631
"Alan Walker, Sabrina Carpenter & Farruko  - On My Way",2019-03-21T07:57:49Z,454903983,8792796,315177
WALKER MISSION - READ DESCRIPTION,2019-03-18T17:45:12Z,632227,29996,1814
Alan Walker - On My Way (Trailer),2019-03-14T11:09:12Z,1720889,60094,4200
Alan Walker: Unmasked Vlog (#12) Steve Aoki’s SECRET Cake Recipe!,2019-03-05T11:30:40Z,778419,31337,2874
Alan Walker: Unmasked Vlog (#11)  WE MESSED UP THE BACKSTAGE,2019-02-12T04:46:17Z,971124,39028,3705
Alan Walker: Unmasked Vlog (#10) DIFFERENT WORLD TOUR - EUROPE,2019-01-23T11:27:10Z,794516,34378,3326
Alan Walker: Unmasked Vlog (#9) 4 SHOWS IN 2 DAYS,2019-01-16T18:33:49Z,1230939,35117,2794
Alan Walker - 2018 Highlights,2018-12-31T16:47:55Z,634185,38527,3641
Alan Walker - Fan Event New York,2018-12-21T14:08:28Z,358160,14436,1263
Alan Walker (Merch Collection),2018-12-20T11:41:06Z,664359,32617,2622
Alan Walker - WAW Subject_04 (Artist Spotlight Stories),2018-12-14T15:07:43Z,4765356,30644,1925
Alan Walker - WAW Subject_03 (Artist Spotlight Stories),2018-12-14T15:07:37Z,4382437,19588,1127
Alan Walker - WAW Subject_02 (Artist Spotlight Stories),2018-12-14T15:07:32Z,3796291,14146,765
Alan Walker - WAW Subject_01 (Artist Spotlight Stories),2018-12-14T14:58:49Z,9287977,82305,3813
"Alan Walker - Different World feat. Sofia Carson, K-391 & CORSAK (Vertical Video)",2018-12-13T19:49:00Z,43643631,565399,18289
Alan Walker - Airinum mask,2018-12-03T10:01:08Z,1634321,75791,4044
"Alan Walker - Different World feat. Sofia Carson, K-391 & CORSAK (Lyric Video)",2018-11-30T07:58:21Z,44451051,1063551,55840
Alan Walker - World Of Walker: Decrypted,2018-11-22T12:54:58Z,912315,47653,3306
Alan Walker - Different World Tour: February 2019 (Trailer),2018-11-18T19:22:32Z,439663,22992,1984
Alan Walker: Different World (Trailer),2018-11-16T15:53:35Z,7757218,215131,11780
Alan Walker: Unmasked Vlog (#8),2018-11-12T20:59:05Z,445565,22298,2067
Alan Walker - Diamond Heart feat. Sophia Somajo (Syn Cole Remix),2018-11-05T07:52:20Z,2721657,86437,5126
Alan Walker - Diamond Heart feat. Sophia Somajo (Dzeko Remix),2018-11-05T07:51:07Z,422383,18114,1399
Alan Walker: Unmasked Vlog (#7),2018-10-26T18:31:13Z,708434,30748,2868
Alan Walker: Unmasked Vlog (#6),2018-10-18T16:08:44Z,808474,38751,3360
Alan Walker - Diamond Heart feat. Sophia Somajo (Lyric Video),2018-10-11T11:35:02Z,1504013,60979,4484
Alan Walker: Unmasked Vlog (#5),2018-10-08T09:03:39Z,720622,33356,2957
Alan Walker - Diamond Heart (feat. Sophia Somajo),2018-09-28T07:01:21Z,247014710,1899314,63387
Alan Walker: Unmasked Vlog (#4),2018-09-27T08:57:51Z,1377930,44904,3287
Alan Walker feat. Sophia Somajo - Diamond Heart (Trailer),2018-09-22T10:00:21Z,1455468,71051,4978
World Of Walker (Trailer #2),2018-09-20T17:26:50Z,411073,24502,1904
Lay - Sheep (Alan Walker Relift) Live at Lollapalooza 2018,2018-09-14T06:58:11Z,3012484,117244,4652
Alan Walker: Unmasked Vlog (#3),2018-09-11T12:59:01Z,11066181,345518,13118
Alan Walker - The Sheep & The Mask (Behind The Scenes),2018-09-07T07:04:15Z,724619,33848,1861
Alan Walker - Darkside (Cover Compilation),2018-09-05T07:11:11Z,2151262,97779,6094
Lay - Sheep (Alan Walker Relift),2018-08-31T07:00:56Z,22884655,944629,84159
Alan Walker: Unmasked Vlog (#2) - MY B-DAY BASH,2018-08-30T18:12:49Z,1221452,55675,6810
Alan Walker - Darkside (Live Performance at YouTube Space Berlin with Au/Ra & Tomine Harket),2018-08-27T06:58:14Z,4516348,145253,7156
Alan Walker - Darkside (Live at VG-Lista 2018),2018-08-22T11:41:00Z,49842343,753433,24276
Alan Walker: Unmasked Vlog (#1),2018-08-21T12:18:33Z,1406124,65061,6153
Alan Walker - Darkside (Cover Performance),2018-08-11T07:01:36Z,1753680,80534,6043
Alan Walker - Darkside (Reaction Video),2018-08-01T13:05:38Z,966001,34650,2254
Alan Walker - Darkside (feat. Au/Ra and Tomine Harket),2018-07-27T07:00:04Z,635553063,5906412,233290
Alan Walker - Darkside (Trailer),2018-07-21T07:36:41Z,1953876,71773,5012
K-391 & Alan Walker - Ignite (Live Performance at VG-Lista 2018 with Julie Bergan and Vinni),2018-06-24T14:55:46Z,86656343,991280,23118
Alan Walker - The World Of Walker Tour: Part 2 (Trailer),2018-06-01T17:07:08Z,1193145,43157,3212
Alan Walker - The World Of Walker Tour: Part 1,2018-04-08T09:47:22Z,1286879,59971,3998
"Alan Walker, Keala Settle & The Greatest Showman Ensemble - This Is Me (Alan Walker Relift)",2018-03-23T08:05:27Z,17807463,300536,11911
Alan Walker - Norwegian Grammy Awards Takeover (Behind The Scenes),2018-03-03T19:21:50Z,893305,30125,1495
"Alan Walker - Norwegian Grammy Awards Takeover (with Noah Cyrus, Juliander & Julie Bergan)",2018-03-03T15:41:49Z,18999102,213874,7095
Alan Walker: Unmasked Documentary (Episode 3),2018-02-28T17:01:35Z,1489924,67090,4968
Kygo - Stranger Things ft. OneRepublic (Alan Walker Remix),2018-02-14T17:00:49Z,48060359,453479,14893
Alan Walker - All Falls Down (Mio Remix),2017-12-30T17:54:04Z,4502737,72989,4793
Alan Walker - All Falls Down (K-391 Remix),2017-12-26T17:24:06Z,2346591,79474,5318
Noah Cyrus - Again (Alan Walker Remix),2017-12-22T17:00:44Z,3901428,105333,4469
Alan Walker  - All Falls Down Live (Stripped Down Version w/ Noah Cyrus & Juliander),2017-12-20T08:59:08Z,13307224,278705,10553
Alan Walker - All Falls Down Live (Behind The Scenes),2017-12-09T17:06:22Z,3274839,90478,5042
Alan Walker - Faded (Live Performance),2017-12-05T13:14:20Z,270515430,2311447,60360
Alan Walker - All Falls Down (Live Performance at YouTube Space NY with Noah Cyrus & Juliander),2017-12-02T18:00:23Z,110268822,744894,24040
Alan Walker - All Falls Down (Steve Aoki Remix),2017-12-01T15:16:26Z,3120011,85797,4773
Ina Wroldsen - Strongest (Alan Walker Remix),2017-12-01T08:33:51Z,38847601,522374,15573
Avicii ft. Rita Ora - Lonely Together (Alan Walker Remix),2017-11-17T08:06:16Z,26207541,324199,11901
Alan Walker - All Falls Down Video (Behind The Scenes),2017-11-11T15:11:18Z,1539543,43971,2249
Alan Walker - The World Of Walker Tour: Part 1 (Trailer),2017-11-04T13:07:34Z,1611997,60651,4066
Alan Walker - All Falls Down (feat. Noah Cyrus with Digital Farm Animals),2017-10-27T06:59:20Z,245969585,2513032,76874
Alan Walker - All Falls Down (Trailer),2017-10-23T16:11:36Z,1804246,69549,3948
Battlefest: Revolution Alan Walker Contest Best Moments,2017-10-12T14:56:30Z,926048,41079,2572
Alan Walker: Unmasked Documentary (Episode 2),2017-09-23T12:00:16Z,3845933,86700,5170
Alan Walker - The Spectre,2017-09-15T07:02:57Z,999365864,8759369,421704
World Of Walker (Trailer),2017-09-13T16:51:45Z,961522,53555,3424
Alan Walker - Tired feat. Gavin James (Alan Walker Remix),2017-07-21T07:00:01Z,704078,19917,1314
Alan Walker - Tired feat. Gavin James (Steerner & Tobu Remix),2017-07-21T07:00:01Z,693618,20417,1030
Alan Walker - Tired feat. Gavin James (K-391 Remix),2017-07-21T07:00:01Z,1714642,38174,1747
Alan Walker - Tired feat. Gavin James (Bruno Martini Remix),2017-07-21T07:00:00Z,509760,13008,597
Tired (Kygo Remix) - Alan Walker,2017-07-14T13:41:22Z,4443267,96267,4190
Alan Walker - Tired feat. Gavin James (Axollo Remix),2017-06-23T07:03:38Z,2601787,56880,2571
Alan Walker - Tired feat. Gavin James (Lemarroy Remix),2017-06-23T07:03:37Z,838242,26309,1156
Alan Walker - Tired feat. Gavin James (Kovan & Alex Skrindo Remix),2017-06-23T07:03:37Z,757617,22644,1051
Alan Walker & Alex Skrindo - Sky,2017-06-09T18:03:40Z,62328249,601365,24603
Alan Walker: Unmasked Documentary (Episode 1),2017-05-27T13:14:09Z,2900194,102631,6374
Alan Walker - Walker Tour: Summer 2017 (Trailer),2017-05-25T18:23:43Z,798979,33181,4951
Alan Walker ft. Gavin James - Tired,2017-05-19T05:03:59Z,149547937,1508958,48754
Alan Walker - Tired (Trailer),2017-05-17T13:02:40Z,1383549,60081,3137
Alan Walker - Tired (Artwork Video),2017-05-15T13:05:08Z,5241640,126353,5157
Julia Michaels - Issues (Alan Walker Remix) [Lyric Video],2017-05-05T19:35:16Z,9101210,141123,4595
Alan Walker: Unmasked Documentary - Trailer,2017-04-29T16:15:04Z,4452945,147524,7852
Alan Walker &  K-391 - Ignite Instrumental,2017-04-08T06:00:03Z,811494,27221,1398
Faded - 1 Billion Views! (Thank You),2017-03-31T00:22:31Z,3876101,172883,11006
Alan Walker x Battlefield 1: Gameplay,2017-03-20T18:00:31Z,1827256,74507,4753
Alan Walker - Sunday & Sing Me To Sleep (Live Performance),2017-03-04T16:47:18Z,18509871,301097,10916
Alan Walker - Alone (Lost Frequencies Remix),2017-03-03T09:01:14Z,3364677,51200,2168
Alan Walker - Alone (Alex Arcoleo Remix),2017-03-03T08:50:18Z,583083,9640,398
Alan Walker - Alone (George Kwali Remix),2017-03-03T08:43:15Z,401226,8499,315
Alan Walker - Alone (Jack Wins Remix),2017-03-03T08:34:48Z,531445,12589,486
Alan Walker - Alone (Blazars Remix),2017-03-03T08:31:03Z,823975,19739,1093
Alan Walker - Alone (Parx Remix),2017-03-03T08:28:04Z,599474,12713,601
Alan Walker - The Walker Tour: Europe (Behind The Scenes),2017-02-27T01:57:48Z,824058,33536,2810
Alan Walker - Alone (Restrung) | Official Lyric Video,2017-02-16T18:59:36Z,15278155,314512,12783
Alan Walker - Alone (Restrung),2017-02-10T10:59:15Z,5699942,149284,10903
Alan Walker - Walker Tour 2017: North & Central America (Trailer),2017-02-07T18:12:18Z,973066,33886,3338
Alan Walker - Alone (Instrumental Remix),2017-02-04T10:59:04Z,5294887,119229,9082
Alan Walker - The Walker Tour: Asia (Behind The Scenes),2017-01-14T14:58:45Z,1342644,46706,2689
Alan Walker - The Making of Alone (Behind The Scenes),2017-01-12T13:25:10Z,3167412,103473,5154
Alan Walker - Alone (Live Performance),2017-01-11T13:16:52Z,55376374,529732,18047
Alan Walker x David Whistle - Routine,2016-12-23T08:00:15Z,65828498,657136,31625
Alan Walker - Alone,2016-12-02T07:59:01Z,1253631722,10583255,414448
Alan Walker is Heading Home (Trailer),2016-11-09T14:27:31Z,1061967,25289,1560
Alan Walker - Walker Tour 2017: Europe (Trailer),2016-10-26T09:59:34Z,838055,20023,2398
Alan Walker - The Walker Tour (Behind The Scenes),2016-09-10T16:02:38Z,2424344,43818,2093
Cash Cash & Digital Farm Animals - Millionaire (ft. Nelly) | Alan Walker Remix,2016-09-01T22:10:02Z,8448523,118483,5441
Alan Walker - Q&A #2,2016-08-22T12:55:18Z,1585397,34071,4233
Alan Walker - Q&A #1,2016-08-12T09:49:18Z,2421796,72845,6479
Alan Walker - Sing Me To Sleep (Marshmello Remix),2016-08-08T15:58:43Z,15155530,400741,16209
Alan Walker – Studio Session #2 (Behind The Scenes),2016-07-29T14:08:29Z,3814213,78112,4569
Alan Walker - Faded (Young Bombs Remix),2016-07-26T22:21:55Z,1929532,37878,2029
Alan Walker - Faded (Slushii Remix),2016-07-26T22:21:53Z,1354778,28161,1238
Alan Walker - Sing Me To Sleep Video (Behind The Scenes),2016-07-15T14:00:09Z,1036682,25884,1443
Alan Walker vs Coldplay - Hymn For The Weekend [Remix],2016-07-01T14:58:01Z,133190698,1441710,34598
Alan Walker - Sing Me To Sleep & Faded (Live VG-Lista 2016),2016-06-24T23:27:37Z,77132084,620746,25412
Alan Walker - Interview #2 (Behind The Scenes),2016-06-22T15:29:55Z,1627011,27548,1434
Alan Walker - Sing Me To Sleep (Instrumental),2016-06-02T23:23:13Z,5061409,81387,3915
Alan Walker - Sing Me To Sleep,2016-06-02T22:01:50Z,669584877,4957063,169075
Alan Walker - SMTS teaser #3,2016-06-01T12:53:40Z,816519,12681,867
Alan Walker - SMTS teaser #2,2016-05-27T11:31:38Z,410678,7658,578
Alan Walker - Walker Tour 2016 (Trailer),2016-05-26T19:26:39Z,397237,13690,1830
Alan Walker - SMTS teaser #1,2016-05-23T17:23:07Z,345128,9432,832
Alan Walker - Faded (Tiësto's Deep House Remix),2016-04-29T06:47:06Z,5393200,51144,1733
Alan Walker - Faded (Dash Berlin Remix),2016-04-29T06:46:14Z,4155422,57741,1599
Alan Walker - Faded (Tungevaag & Raaban Remix),2016-04-29T06:45:39Z,1482135,20301,728
Alan Walker - Faded (Y&V Remix),2016-04-29T06:45:01Z,467679,7393,301
Alan Walker - Faded (Tiësto's Northern Lights Remix),2016-04-29T06:44:33Z,5359325,56639,1658
Alan Walker - Faded (Luke Christopher Remix),2016-04-29T06:43:20Z,1861672,26723,1000
"Alan Walker & Zara Larsson -  ""Faded"" and ""Never Forget You"" (live ECHO 2016)",2016-04-11T16:56:43Z,2126568,36469,3521
Alan Walker - Faded Restrung Video (Behind The Scenes),2016-04-05T18:42:56Z,740764,16375,844
Alan Walker - X Games Oslo (Behind The Scenes),2016-03-23T15:10:47Z,989952,19143,1080
